description,hostname,field_name,field_value,snmp_index,data_source_path
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/12,649,<path_rra>/p-d5-rkt_traffic_in_161378.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/13,650,<path_rra>/p-d5-rkt_traffic_in_161379.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/14,651,<path_rra>/p-d5-rkt_traffic_in_161380.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/15,652,<path_rra>/p-d5-rkt_traffic_in_161381.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/16,653,<path_rra>/p-d5-rkt_traffic_in_161382.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/17,654,<path_rra>/p-d5-rkt_traffic_in_161383.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/19,655,<path_rra>/p-d5-rkt_traffic_in_161384.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/22,656,<path_rra>/p-d5-rkt_traffic_in_161385.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/25,657,<path_rra>/p-d5-rkt_traffic_in_161386.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/28,658,<path_rra>/p-d5-rkt_traffic_in_161387.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/29,659,<path_rra>/p-d5-rkt_traffic_in_161388.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/30,660,<path_rra>/p-d5-rkt_traffic_in_161389.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/31,661,<path_rra>/p-d5-rkt_traffic_in_161390.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/5,662,<path_rra>/p-d5-rkt_traffic_in_161391.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/11,663,<path_rra>/p-d5-rkt_traffic_in_161392.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/21,664,<path_rra>/p-d5-rkt_traffic_in_161393.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/4,665,<path_rra>/p-d5-rkt_traffic_in_161394.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/26,666,<path_rra>/p-d5-rkt_traffic_in_161395.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/23,667,<path_rra>/p-d5-rkt_traffic_in_161396.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/27,668,<path_rra>/p-d5-rkt_traffic_in_161397.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/6,669,<path_rra>/p-d5-rkt_traffic_in_161398.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/8,670,<path_rra>/p-d5-rkt_traffic_in_161399.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/24,671,<path_rra>/p-d5-rkt_traffic_in_161400.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/20,672,<path_rra>/p-d5-rkt_traffic_in_161401.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/1/0/9,673,<path_rra>/p-d5-rkt_traffic_in_161402.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/23,674,<path_rra>/p-d5-rkt_traffic_in_161403.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/11,675,<path_rra>/p-d5-rkt_traffic_in_161404.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/15,676,<path_rra>/p-d5-rkt_traffic_in_161405.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/16,677,<path_rra>/p-d5-rkt_traffic_in_161406.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/19,678,<path_rra>/p-d5-rkt_traffic_in_161407.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/20,679,<path_rra>/p-d5-rkt_traffic_in_161408.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/21,680,<path_rra>/p-d5-rkt_traffic_in_161409.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/22,681,<path_rra>/p-d5-rkt_traffic_in_161410.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/24,682,<path_rra>/p-d5-rkt_traffic_in_161411.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/25,683,<path_rra>/p-d5-rkt_traffic_in_161412.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/26,684,<path_rra>/p-d5-rkt_traffic_in_161413.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/27,685,<path_rra>/p-d5-rkt_traffic_in_161414.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/28,686,<path_rra>/p-d5-rkt_traffic_in_161415.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/29,687,<path_rra>/p-d5-rkt_traffic_in_161416.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/30,688,<path_rra>/p-d5-rkt_traffic_in_161417.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/31,689,<path_rra>/p-d5-rkt_traffic_in_161418.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/8,690,<path_rra>/p-d5-rkt_traffic_in_161419.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/14,691,<path_rra>/p-d5-rkt_traffic_in_161420.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/18,692,<path_rra>/p-d5-rkt_traffic_in_161421.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/9,693,<path_rra>/p-d5-rkt_traffic_in_161422.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/17,694,<path_rra>/p-d5-rkt_traffic_in_161423.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/10,695,<path_rra>/p-d5-rkt_traffic_in_161424.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/12,696,<path_rra>/p-d5-rkt_traffic_in_161425.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/11/0/13,697,<path_rra>/p-d5-rkt_traffic_in_161426.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/13,914,<path_rra>/p-d2-jt2_traffic_in_162341.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/0,915,<path_rra>/p-d2-jt2_traffic_in_162342.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/1,916,<path_rra>/p-d2-jt2_traffic_in_162343.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/2,917,<path_rra>/p-d2-jt2_traffic_in_162344.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/3,918,<path_rra>/p-d2-jt2_traffic_in_162345.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/4,919,<path_rra>/p-d2-jt2_traffic_in_162346.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/5,920,<path_rra>/p-d2-jt2_traffic_in_162347.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/6,921,<path_rra>/p-d2-jt2_traffic_in_162348.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/7,922,<path_rra>/p-d2-jt2_traffic_in_162349.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/8,923,<path_rra>/p-d2-jt2_traffic_in_162350.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/9,924,<path_rra>/p-d2-jt2_traffic_in_162351.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/10,925,<path_rra>/p-d2-jt2_traffic_in_162352.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/11,926,<path_rra>/p-d2-jt2_traffic_in_162353.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/12,927,<path_rra>/p-d2-jt2_traffic_in_162354.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/14,928,<path_rra>/p-d2-jt2_traffic_in_162355.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/15,929,<path_rra>/p-d2-jt2_traffic_in_162356.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/16,930,<path_rra>/p-d2-jt2_traffic_in_162357.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/17,931,<path_rra>/p-d2-jt2_traffic_in_162358.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/18,932,<path_rra>/p-d2-jt2_traffic_in_162359.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/19,933,<path_rra>/p-d2-jt2_traffic_in_162360.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/20,934,<path_rra>/p-d2-jt2_traffic_in_162361.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/21,935,<path_rra>/p-d2-jt2_traffic_in_162362.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/22,936,<path_rra>/p-d2-jt2_traffic_in_162363.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/23,937,<path_rra>/p-d2-jt2_traffic_in_162364.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/24,938,<path_rra>/p-d2-jt2_traffic_in_162365.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/25,939,<path_rra>/p-d2-jt2_traffic_in_162366.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/26,940,<path_rra>/p-d2-jt2_traffic_in_162367.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/27,941,<path_rra>/p-d2-jt2_traffic_in_162368.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/28,942,<path_rra>/p-d2-jt2_traffic_in_162369.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/29,943,<path_rra>/p-d2-jt2_traffic_in_162370.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/30,944,<path_rra>/p-d2-jt2_traffic_in_162371.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/4/0/31,945,<path_rra>/p-d2-jt2_traffic_in_162372.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/7,980,<path_rra>/p-d2-jt2_traffic_in_162373.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/0,981,<path_rra>/p-d2-jt2_traffic_in_162374.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/1,982,<path_rra>/p-d2-jt2_traffic_in_162375.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/2,983,<path_rra>/p-d2-jt2_traffic_in_162376.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/3,984,<path_rra>/p-d2-jt2_traffic_in_162377.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/4,985,<path_rra>/p-d2-jt2_traffic_in_162378.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/5,986,<path_rra>/p-d2-jt2_traffic_in_162379.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/6,987,<path_rra>/p-d2-jt2_traffic_in_162380.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/8,988,<path_rra>/p-d2-jt2_traffic_in_162381.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/9,989,<path_rra>/p-d2-jt2_traffic_in_162382.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/10,990,<path_rra>/p-d2-jt2_traffic_in_162383.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/11,991,<path_rra>/p-d2-jt2_traffic_in_162384.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/12,992,<path_rra>/p-d2-jt2_traffic_in_162385.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/13,993,<path_rra>/p-d2-jt2_traffic_in_162386.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/14,994,<path_rra>/p-d2-jt2_traffic_in_162387.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/15,995,<path_rra>/p-d2-jt2_traffic_in_162388.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/16,996,<path_rra>/p-d2-jt2_traffic_in_162389.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/17,997,<path_rra>/p-d2-jt2_traffic_in_162390.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/18,998,<path_rra>/p-d2-jt2_traffic_in_162391.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/19,999,<path_rra>/p-d2-jt2_traffic_in_162392.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/20,1000,<path_rra>/p-d2-jt2_traffic_in_162393.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/21,1001,<path_rra>/p-d2-jt2_traffic_in_162394.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/22,1002,<path_rra>/p-d2-jt2_traffic_in_162395.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/23,1003,<path_rra>/p-d2-jt2_traffic_in_162396.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/24,1004,<path_rra>/p-d2-jt2_traffic_in_162397.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/25,1005,<path_rra>/p-d2-jt2_traffic_in_162398.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/26,1006,<path_rra>/p-d2-jt2_traffic_in_162399.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/27,1007,<path_rra>/p-d2-jt2_traffic_in_162400.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/28,1008,<path_rra>/p-d2-jt2_traffic_in_162401.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/29,1009,<path_rra>/p-d2-jt2_traffic_in_162402.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/30,1010,<path_rra>/p-d2-jt2_traffic_in_162403.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/14/0/31,1011,<path_rra>/p-d2-jt2_traffic_in_162404.rrd
 P-D7-MDO,61.5.14.54,ifName,Bundle-Ether22,488,<path_rra>/p-d7-mdo_traffic_in_166602.rrd
 P-D7-PNK,61.5.14.55,ifName,Bundle-Ether47,451,<path_rra>/p-d7-pnk_traffic_in_166836.rrd
 P-D7-BAL,61.5.13.11,ifName,Bundle-Ether47,506,<path_rra>/p-d7-bal_traffic_in_166837.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/0,187,<path_rra>/p-d7-pnk_traffic_in_167105.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/1,188,<path_rra>/p-d7-pnk_traffic_in_167106.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/2,189,<path_rra>/p-d7-pnk_traffic_in_167107.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/3,190,<path_rra>/p-d7-pnk_traffic_in_167108.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/4,191,<path_rra>/p-d7-pnk_traffic_in_167109.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/5,192,<path_rra>/p-d7-pnk_traffic_in_167110.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/6,193,<path_rra>/p-d7-pnk_traffic_in_167111.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/7,194,<path_rra>/p-d7-pnk_traffic_in_167112.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/8,195,<path_rra>/p-d7-pnk_traffic_in_167113.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/9,196,<path_rra>/p-d7-pnk_traffic_in_167114.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/10,197,<path_rra>/p-d7-pnk_traffic_in_167115.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/11,198,<path_rra>/p-d7-pnk_traffic_in_167116.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/12,199,<path_rra>/p-d7-pnk_traffic_in_167117.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/13,200,<path_rra>/p-d7-pnk_traffic_in_167118.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/14,201,<path_rra>/p-d7-pnk_traffic_in_167119.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/15,202,<path_rra>/p-d7-pnk_traffic_in_167120.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/16,203,<path_rra>/p-d7-pnk_traffic_in_167121.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/17,204,<path_rra>/p-d7-pnk_traffic_in_167122.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/18,205,<path_rra>/p-d7-pnk_traffic_in_167123.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/19,206,<path_rra>/p-d7-pnk_traffic_in_167124.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/0,187,<path_rra>/p-d7-pnk_traffic_in_167125.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/1,188,<path_rra>/p-d7-pnk_traffic_in_167126.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/2,189,<path_rra>/p-d7-pnk_traffic_in_167127.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/3,190,<path_rra>/p-d7-pnk_traffic_in_167128.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/4,191,<path_rra>/p-d7-pnk_traffic_in_167129.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/5,192,<path_rra>/p-d7-pnk_traffic_in_167130.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/6,193,<path_rra>/p-d7-pnk_traffic_in_167131.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/7,194,<path_rra>/p-d7-pnk_traffic_in_167132.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/8,195,<path_rra>/p-d7-pnk_traffic_in_167133.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/9,196,<path_rra>/p-d7-pnk_traffic_in_167134.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/10,197,<path_rra>/p-d7-pnk_traffic_in_167135.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/11,198,<path_rra>/p-d7-pnk_traffic_in_167136.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/12,199,<path_rra>/p-d7-pnk_traffic_in_167137.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/13,200,<path_rra>/p-d7-pnk_traffic_in_167138.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/14,201,<path_rra>/p-d7-pnk_traffic_in_167139.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/15,202,<path_rra>/p-d7-pnk_traffic_in_167140.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/16,203,<path_rra>/p-d7-pnk_traffic_in_167141.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/17,204,<path_rra>/p-d7-pnk_traffic_in_167142.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/18,205,<path_rra>/p-d7-pnk_traffic_in_167143.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/19/1/19,206,<path_rra>/p-d7-pnk_traffic_in_167144.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/4,723,<path_rra>/p-d5-kbl_traffic_in_168235.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/0,724,<path_rra>/p-d5-kbl_traffic_in_168236.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/1,725,<path_rra>/p-d5-kbl_traffic_in_168237.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/2,726,<path_rra>/p-d5-kbl_traffic_in_168238.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/3,727,<path_rra>/p-d5-kbl_traffic_in_168239.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/5,728,<path_rra>/p-d5-kbl_traffic_in_168240.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/6,729,<path_rra>/p-d5-kbl_traffic_in_168241.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/7,730,<path_rra>/p-d5-kbl_traffic_in_168242.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/8,731,<path_rra>/p-d5-kbl_traffic_in_168243.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/9,732,<path_rra>/p-d5-kbl_traffic_in_168244.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/10,733,<path_rra>/p-d5-kbl_traffic_in_168245.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/11,734,<path_rra>/p-d5-kbl_traffic_in_168246.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/12,735,<path_rra>/p-d5-kbl_traffic_in_168247.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/13,736,<path_rra>/p-d5-kbl_traffic_in_168248.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/14,737,<path_rra>/p-d5-kbl_traffic_in_168249.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/15,738,<path_rra>/p-d5-kbl_traffic_in_168250.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/16,739,<path_rra>/p-d5-kbl_traffic_in_168251.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/17,740,<path_rra>/p-d5-kbl_traffic_in_168252.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/18,741,<path_rra>/p-d5-kbl_traffic_in_168253.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/19,742,<path_rra>/p-d5-kbl_traffic_in_168254.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/20,743,<path_rra>/p-d5-kbl_traffic_in_168255.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/21,744,<path_rra>/p-d5-kbl_traffic_in_168256.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/22,745,<path_rra>/p-d5-kbl_traffic_in_168257.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/23,746,<path_rra>/p-d5-kbl_traffic_in_168258.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/24,747,<path_rra>/p-d5-kbl_traffic_in_168259.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/25,748,<path_rra>/p-d5-kbl_traffic_in_168260.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/26,749,<path_rra>/p-d5-kbl_traffic_in_168261.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/27,750,<path_rra>/p-d5-kbl_traffic_in_168262.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/28,751,<path_rra>/p-d5-kbl_traffic_in_168263.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/29,752,<path_rra>/p-d5-kbl_traffic_in_168264.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/30,753,<path_rra>/p-d5-kbl_traffic_in_168265.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/2/0/31,754,<path_rra>/p-d5-kbl_traffic_in_168266.rrd
 P-D5-RKT,61.5.14.165,ifName,Bundle-Ether10,628,<path_rra>/p-d5-rkt_traffic_in_168267.rrd
 P-D5-RKT,61.5.14.165,ifName,Bundle-Ether80,629,<path_rra>/p-d5-rkt_traffic_in_168268.rrd
 P-D5-RKT,61.5.14.165,ifName,Bundle-Ether85,630,<path_rra>/p-d5-rkt_traffic_in_168269.rrd
 P-D5-RKT,61.5.14.165,ifName,Bundle-Ether55,631,<path_rra>/p-d5-rkt_traffic_in_168270.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/2/0/0,731,<path_rra>/p-d5-rkt_traffic_in_168271.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/2/0/1,732,<path_rra>/p-d5-rkt_traffic_in_168272.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/2/0/2,733,<path_rra>/p-d5-rkt_traffic_in_168273.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/2/0/3,734,<path_rra>/p-d5-rkt_traffic_in_168274.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/2/0/4,735,<path_rra>/p-d5-rkt_traffic_in_168275.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/2/0/5,736,<path_rra>/p-d5-rkt_traffic_in_168276.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/2/0/6,737,<path_rra>/p-d5-rkt_traffic_in_168277.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/2/0/7,738,<path_rra>/p-d5-rkt_traffic_in_168278.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/2/0/8,739,<path_rra>/p-d5-rkt_traffic_in_168279.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/2/0/9,740,<path_rra>/p-d5-rkt_traffic_in_168280.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/2/0/10,741,<path_rra>/p-d5-rkt_traffic_in_168281.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/2/0/11,742,<path_rra>/p-d5-rkt_traffic_in_168282.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/2/0/12,743,<path_rra>/p-d5-rkt_traffic_in_168283.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/2/0/13,744,<path_rra>/p-d5-rkt_traffic_in_168284.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/2/0/14,745,<path_rra>/p-d5-rkt_traffic_in_168285.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/2/0/15,746,<path_rra>/p-d5-rkt_traffic_in_168286.rrd
 P-D5-RKT,61.5.14.165,ifName,HundredGigE0/2/0/16,747,<path_rra>/p-d5-rkt_traffic_in_168287.rrd
